4.700000000000000178e+00;1.768479721744854904e+00;6.799999999999999822e+00;0.000000000000000000e+00;5.999999999999999778e-01;1.365237343960995775e-01;2.000000000000000000e+00;0.000000000000000000e+00;4.119299999999999629e-01;1.044771944444444767e+00;2.049766666666666681e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.948555555555555305e-02;5.578288888888889296e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.799999999999999822e+00;1.133097777631548064e+00;6.250000000000000000e+00;-2.500000000000000000e-01;5.000000000000000000e-01;2.619510376215639647e-01;1.000000000000000000e+01;1.000000000000000000e+00;3.291049999999998144e-01;6.294041666666665424e-01;5.374444444444443497e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.734277777777778029e-02;1.767369444444444326e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.900000000000000355e+00;1.599285000165303394e+00;7.250000000000000000e+00;-5.000000000000000000e-01;2.500000000000000000e-01;2.472098480448902402e-01;1.200000000000000000e+01;1.000000000000000000e+00;3.963949999999999418e-01;6.265402777777775434e-01;1.742322222222221773e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.705472222222222112e-02;8.175583333333334701e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.099999999999999645e+00;2.178955277403195279e+00;7.250000000000000000e+00;2.500000000000000000e-01;7.500000000000000000e-01;2.607506038432931827e-01;1.000000000000000000e+00;1.000000000000000000e+00;3.620699999999999474e-01;7.572880555555554505e-01;1.931455555555555426e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.922611111111110743e-02;1.574463888888888996e-01;1.458647222222222151e-01;0.000000000000000000e+00;5.680555555555555879e-04;0.000000000000000000e+00
4.110000000000000320e+00;1.613897222545411791e+00;6.500000000000000000e+00;-5.000000000000000000e-01;5.000000000000000000e-01;4.244814273084369094e-01;7.000000000000000000e+00;1.000000000000000000e+00;4.300533333333332320e-01;6.510536111111109303e-01;1.946455555555555439e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.781333333333333074e-02;8.879027777777775965e-02;1.752580555555556252e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.120000000000000107e+00;1.016338611443837303e+00;6.000000000000000000e+00;-2.000000000000000000e+00;-1.000000000000000000e+00;3.783017333120428094e-01;6.000000000000000000e+00;1.000000000000000000e+00;5.074077777777775689e-01;4.213241666666666663e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.060000000000000220e-03;4.366444444444443629e-02;1.006069444444444572e-01;0.000000000000000000e+00;1.940555555555555393e-03;0.000000000000000000e+00
4.129999999999999893e+00;6.041308326853647159e-01;7.200000000000000178e+00;-5.999999999999999778e-01;4.000000000000000222e-01;2.898201182827999656e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.419202777777777147e-01;2.375608333333332767e-01;1.032000000000000278e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.197555555555555026e-02;3.418638888888888422e-02;4.434611111111111392e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.139999999999999680e+00;7.702897224823636035e-01;8.000000000000000000e+00;7.500000000000000000e-01;1.000000000000000000e+00;1.870740501721278870e-01;8.000000000000000000e+00;7.000000000000000000e+00;2.249922222222221491e-01;5.062436111111111581e-01;2.660333333333333647e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.883888888888888155e-03;1.578250000000000139e-02;0.000000000000000000e+00;0.000000000000000000e+00;2.346888888888889330e-02;0.000000000000000000e+00
4.150000000000000355e+00;1.948019445604748934e-01;7.250000000000000000e+00;-5.000000000000000000e-01;5.000000000000000000e-01;1.736288831786874098e-01;1.400000000000000000e+01;1.000000000000000000e+00;2.729611111111111821e-02;1.238658333333333278e-01;5.460555555555556169e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;7.051666666666667020e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.160000000000000142e+00;3.035666657818688122e-02;6.666666666666666963e+00;-3.333333333333333148e-01;3.333333333333333148e-01;3.532763532763534275e-01;1.600000000000000000e+01;1.000000000000000000e+00;3.475916666666666738e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.169999999999999929e+00;1.145416657129922668e-02;6.500000000000000000e+00;2.500000000000000000e-01;0.000000000000000000e+00;4.700854700854705248e-01;1.000000000000000000e+01;7.000000000000000000e+00;5.575000000000000528e-04;1.044472222222222156e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.190000000000000391e+00;5.203388889630641834e-02;5.666666666666666963e+00;-6.666666666666666297e-01;-3.333333333333333148e-01;5.000000000000000000e-01;1.000000000000000000e+00;0.000000000000000000e+00;2.802777777777777733e-03;2.009472222222222215e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.219999999999999751e+00;3.633333378367966607e-03;5.666666666666666963e+00;-1.333333333333333259e+00;-3.333333333333333148e-01;7.499999999999999722e-02;1.500000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.969083333333333297e-02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
